No.,State,District,Market,Commodity,Variety,Grade,Arrival Date,Min Price,Max Price,Modal Price
1806,Tamil Nadu,Pudukkottai,Karambakkudi(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,01/03/2025,2500,3000,3000
1807,Tamil Nadu,Pudukkottai,Karambakkudi(Uzhavar Sandhai ),Papaya,Papaya,Local,01/03/2025,2500,3000,3000
1808,Tamil Nadu,Pudukkottai,Karambakkudi(Uzhavar Sandhai ),Tapioca,Tapioca,Local,01/03/2025,2500,3000,3000
1809,Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,01/03/2025,1000,2000,2000
1810,Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ),Ashgourd,Gouard,Local,01/03/2025,1000,1500,1500
1811,Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ),Beans,Beans (Whole),Local,01/03/2025,5000,5500,5500
1812,Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ),Carrot,Pusakesar,Local,01/03/2025,5000,6000,6000
1813,Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,01/03/2025,2400,3000,3000
1814,Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,01/03/2025,2000,3000,3000
1815,Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,2000,2500,2500
1816,Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ),Groundnut,Big (With Shell),Local,01/03/2025,5000,6000,6000
1817,Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,01/03/2025,7000,8000,8000
1818,Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ),Lemon,Lemon,Local,01/03/2025,6000,7000,7000
1819,Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,01/03/2025,2400,3000,3000
1820,Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4000,5000,5000
1821,Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ),Papaya,Papaya,Local,01/03/2025,3000,4000,4000
1822,Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ),Tamarind Fruit,Tamarind Fruit,Local,01/03/2025,11000,12000,12000
1823,Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ),Tapioca,Tapioca,Local,01/03/2025,2500,3000,3000
1824,Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,01/03/2025,2100,2500,2500
1825,Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,01/03/2025,80000,1000,1000
1826,Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ),Coconut,Coconut,Local,01/03/2025,5000,6000,6000
1827,Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ),Drumstick,Drumstick,Local,01/03/2025,8400,10000,10000
1828,Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,2100,2500,2500
1829,Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,01/03/2025,2500,3000,3000
1830,Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ),Onion Green,Onion Green,Local,01/03/2025,4000,4500,4500
1831,Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,01/03/2025,1300,1500,1500
1832,Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,01/03/2025,1700,2000,2000
1833,Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Banana,Besrai,Local,01/03/2025,4500,5000,5000
1834,Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Beans,Beans (Whole),Local,01/03/2025,5000,6000,6000
1835,Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,01/03/2025,5000,6000,6000
1836,Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Cabbage,Cabbage,Local,01/03/2025,5000,6000,6000
1837,Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,01/03/2025,6000,7000,7000
1838,Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,01/03/2025,3500,4000,4000
1839,Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Drumstick,Drumstick,Local,01/03/2025,8000,9000,9000
1840,Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Potato,(Red Nanital),Local,01/03/2025,4500,5000,5000
1841,Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Tomato,Deshi,Local,01/03/2025,1800,2000,2000
1842,Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Ashgourd,Gouard,Local,01/03/2025,1500,1800,1800
1843,Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,01/03/2025,3500,4000,4000
1844,Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Drumstick,Drumstick,Local,01/03/2025,8000,9000,9000
1845,Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,4500,5000,5000
1846,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Ashgourd,Gouard,Local,01/03/2025,2000,2000,2000
1847,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Beetroot,Beetroot,Local,01/03/2025,2500,3000,3000
1848,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,01/03/2025,4000,4000,4000
1849,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Chikoos(Sapota),Sapota,Local,01/03/2025,5000,5000,5000
1850,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,01/03/2025,3000,3000,3000
1851,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,5000,5000,5000
1852,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4000,4200,4200
1853,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Papaya,Papaya,Local,01/03/2025,4000,4000,4000
1854,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Raddish,Raddish,Local,01/03/2025,2000,2000,2000
1855,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,01/03/2025,3000,3000,3000
1856,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,01/03/2025,2500,3000,3000
1857,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ),Beans,Beans (Whole),Local,01/03/2025,4000,5000,5000
1858,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,4000,5000,5000
1859,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ),Carrot,Pusakesar,Local,01/03/2025,2500,2500,2500
1860,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,01/03/2025,3000,3500,3500
1861,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ),Green Peas,Green Peas,Local,01/03/2025,6000,6000,6000
1862,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ),Lemon,Lemon,Local,01/03/2025,5000,6000,6000
1863,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ),Mashrooms,Mashrooms,Local,01/03/2025,3000,3000,3000
1864,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,01/03/2025,3000,3000,3000
1865,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ),Tomato,Deshi,Local,01/03/2025,1800,1800,1800
1866,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Ashgourd,Gouard,Local,01/03/2025,1600,1800,1800
1867,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,01/03/2025,2000,2500,2500
1868,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,01/03/2025,2600,3000,3000
1869,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Groundnut,Big (With Shell),Local,01/03/2025,5000,5500,5500
1870,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2025,3200,3500,3500
1871,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Rose(Local),Rose (Local),Local,01/03/2025,10000,12000,12000
1872,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Tomato,Deshi,Local,01/03/2025,1200,1500,1500
1873,Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Beans,Beans (Whole),Local,01/03/2025,5000,5500,5500
1874,Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Capsicum,Capsicum,Local,01/03/2025,5000,5500,5500
1875,Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Carrot,Pusakesar,Local,01/03/2025,7000,8000,8000
1876,Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,01/03/2025,2000,2500,2500
1877,Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Coconut,Coconut,Local,01/03/2025,6000,6500,6500
1878,Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,01/03/2025,3000,5000,5000
1879,Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Drumstick,Drumstick,Local,01/03/2025,9000,10000,10000
1880,Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Garlic,Average,Local,01/03/2025,10000,12000,12000
1881,Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,01/03/2025,3800,4000,4000
1882,Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Lime,Lime,Local,01/03/2025,2500,3000,3000
1883,Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Onion Green,Onion Green,Local,01/03/2025,3000,4000,4000
1884,Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2025,2000,2500,2500
1885,Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Cabbage,Cabbage,Local,01/03/2025,2000,2500,2500
1886,Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Capsicum,Capsicum,Local,01/03/2025,5600,6000,6000
1887,Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,01/03/2025,2200,2600,2600
1888,Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,01/03/2025,5000,6000,6000
1889,Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2025,3200,3400,3400
1890,Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,01/03/2025,2000,2400,2400
1891,Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,01/03/2025,2500,3000,3000
1892,Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Drumstick,Drumstick,Local,01/03/2025,9000,10000,10000
1893,Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4000,5000,5000
1894,Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Potato,(Red Nanital),Local,01/03/2025,3500,4000,4000
1895,Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,01/03/2025,2000,2400,2400
1896,Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Beans,Beans (Whole),Local,01/03/2025,6000,6600,6600
1897,Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Beetroot,Beetroot,Local,01/03/2025,3600,6500,6500
1898,Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Brinjal,Round,Local,01/03/2025,1500,2000,2000
1899,Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Carrot,Pusakesar,Local,01/03/2025,7000,7600,7600
1900,Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,01/03/2025,2800,3000,3000
1901,Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,01/03/2025,2400,2600,2600
1902,Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,01/03/2025,5500,6000,6000
1903,Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Tomato,Deshi,Local,01/03/2025,1000,1600,1600
1904,Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,01/03/2025,2000,2400,2400
1905,Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,3000,3400,3400
1906,Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Cabbage,Cabbage,Local,01/03/2025,3500,4000,4000
1907,Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Capsicum,Capsicum,Local,01/03/2025,5000,5400,5400
1908,Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Colacasia,Colacasia,Local,01/03/2025,7500,8000,8000
1909,Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Drumstick,Drumstick,Local,01/03/2025,9000,10000,10000
1910,Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,01/03/2025,4000,5000,5000
1911,Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Indian Beans (Seam),Indian Beans (Seam),Local,01/03/2025,4500,5000,5000
1912,Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Maize,Deshi Red,Local,01/03/2025,2500,3000,3000
1913,Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4500,5000,5000
1914,Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion Green,Onion Green,Local,01/03/2025,4000,4500,4500
1915,Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,01/03/2025,18000,22000,22000
1916,Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Potato,(Red Nanital),Local,01/03/2025,3600,4500,4500
1917,Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Water Melon,Water Melon,Local,01/03/2025,1000,1500,1500
1918,Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Yam (Ratalu),Yam (Ratalu),Local,01/03/2025,7000,7500,7500
1919,Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,01/03/2025,3000,3500,3500
1920,Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,01/03/2025,2000,2500,2500
1921,Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4500,5000,5000
1922,Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Potato,(Red Nanital),Local,01/03/2025,3600,4000,4000
1923,Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,01/03/2025,1400,1600,1600
1924,Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,01/03/2025,2500,3000,3000
1925,Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,01/03/2025,3000,3500,3500
1926,Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Carrot,Pusakesar,Local,01/03/2025,7000,8000,8000
1927,Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Chikoos(Sapota),Sapota,Local,01/03/2025,3500,4000,4000
1928,Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Cowpea(Veg),Cowpea (Veg),Local,01/03/2025,5000,5000,5000
1929,Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Drumstick,Drumstick,Local,01/03/2025,10000,10000,10000
1930,Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,01/03/2025,3000,3000,3000
1931,Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,01/03/2025,20000,25000,25000
1932,Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Raddish,Raddish,Local,01/03/2025,1500,1800,1800
1933,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,01/03/2025,1500,2000,2000
1934,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,01/03/2025,6000,6500,6500
1935,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Banana,Besrai,Local,01/03/2025,4000,9000,9000
1936,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,01/03/2025,2000,2500,2500
1937,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,01/03/2025,3000,3000,3000
1938,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Colacasia,Colacasia,Local,01/03/2025,9000,9000,9000
1939,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Cowpea(Veg),Cowpea (Veg),Local,01/03/2025,4500,4500,4500
1940,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Green Peas,Green Peas,Local,01/03/2025,5500,6000,6000
1941,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Marigold(Calcutta),Marigold(Calcutta),Local,01/03/2025,7000,8000,8000
1942,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Mashrooms,Mashrooms,Local,01/03/2025,3500,3500,3500
1943,Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4500,5400,5400
1944,Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,01/03/2025,3600,4000,4000
1945,Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Coconut,Coconut,Local,01/03/2025,6500,7000,7000
1946,Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,01/03/2025,5500,6000,6000
1947,Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4500,5000,5000
1948,Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,01/03/2025,1200,1600,1600
1949,Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Raddish,Raddish,Local,01/03/2025,1500,1800,1800
1950,Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2025,3000,3400,3400
1951,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,01/03/2025,2000,2400,2400
1952,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Beans,Beans (Whole),Local,01/03/2025,5800,6000,6000
1953,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Beetroot,Beetroot,Local,01/03/2025,6000,6400,6400
1954,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Carrot,Pusakesar,Local,01/03/2025,7000,7400,7400
1955,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Coconut,Coconut,Local,01/03/2025,6500,7000,7000
1956,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,01/03/2025,4000,5000,5000
1957,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Maize,Deshi Red,Local,01/03/2025,2200,2500,2500
1958,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Marigold(Calcutta),Marigold(Calcutta),Local,01/03/2025,6500,7000,7000
1959,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Mousambi(Sweet Lime),Mousambi,Local,01/03/2025,2600,3000,3000
1960,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4500,5000,5000
1961,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Raddish,Raddish,Local,01/03/2025,1600,1800,1800
1962,Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Thondekai,Thondekai,Local,01/03/2025,4500,5000,5000
1963,Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Banana,Besrai,Local,01/03/2025,3000,3400,3400
1964,Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,01/03/2025,2000,2000,2000
1965,Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Beetroot,Beetroot,Local,01/03/2025,3200,3400,3400
1966,Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Chikoos(Sapota),Sapota,Local,01/03/2025,5400,6400,6400
1967,Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Onion Green,Onion Green,Local,01/03/2025,5400,5800,5800
1968,Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,01/03/2025,2200,2400,2400
1969,Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ),Cabbage,Cabbage,Local,01/03/2025,2000,2500,2500
1970,Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,01/03/2025,4000,4500,4500
1971,Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4200,4800,4800
1972,Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ),Onion Green,Onion Green,Local,01/03/2025,4500,5800,5800
1973,Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ),Potato,(Red Nanital),Local,01/03/2025,3500,4500,4500
1974,Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2025,4000,4500,4500
1975,Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ),Yam (Ratalu),Yam (Ratalu),Local,01/03/2025,7000,7500,7500
1976,Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ),Beans,Beans (Whole),Local,01/03/2025,5500,5500,5500
1977,Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ),Beetroot,Beetroot,Local,01/03/2025,2500,3500,3500
1978,Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,4000,4000,4000
1979,Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ),Brinjal,Round,Local,01/03/2025,4000,4000,4000
1980,Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,01/03/2025,2500,2500,2500
1981,Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,01/03/2025,3500,3500,3500
1982,Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ),Lemon,Lemon,Local,01/03/2025,6500,6500,6500
1983,Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ),Potato,(Red Nanital),Local,01/03/2025,3500,4500,4500
1984,Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,01/03/2025,2000,2000,2000
1985,Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ),Raddish,Raddish,Local,01/03/2025,2000,2000,2000
1986,Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,01/03/2025,3000,4000,4000
1987,Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ),Tomato,Deshi,Local,01/03/2025,1500,1800,1800
1988,Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,01/03/2025,2000,2000,2000
1989,Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Carrot,Pusakesar,Local,01/03/2025,3800,6200,6200
1990,Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,01/03/2025,6200,6600,6600
1991,Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,3200,3800,3800
1992,Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,01/03/2025,7000,13000,13000
1993,Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Mashrooms,Mashrooms,Local,01/03/2025,25000,25000,25000
1994,Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Onion Green,Onion Green,Local,01/03/2025,5200,5600,5600
1995,Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,01/03/2025,3400,4500,4500
1996,Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Banana,Besrai,Local,01/03/2025,3500,4000,4000
1997,Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Beans,Beans (Whole),Local,01/03/2025,6000,6500,6500
1998,Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Beetroot,Beetroot,Local,01/03/2025,2800,3500,3500
1999,Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,01/03/2025,2000,2200,2200
2000,Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Drumstick,Drumstick,Local,01/03/2025,12400,14500,14500
2001,Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,01/03/2025,6500,7000,7000
2002,Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,01/03/2025,7400,8500,8500
2003,Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,01/03/2025,3000,3500,3500
2004,Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Lemon,Lemon,Local,01/03/2025,6400,7500,7500
